"Region" "Disease" "burden_daly" "burden_yll" "burden_yld" "burden_death" "Prop_loc_burden_daly" "Prop_loc_burden_yll" "Prop_loc_burden_yld" "Prop_loc_burden_death" "Prop_glob_burden_daly" "Prop_glob_burden_yll" "Prop_glob_burden_yld" "Prop_glob_burden_death" "Prop_NHI_burden_daly" "Prop_NHI_burden_yll" "Prop_NHI_burden_yld" "Prop_NHI_burden_death" "Nb_RCTs_low" "Nb_RCTs_med" "Nb_RCTs_up" "Nb_Patients_low" "Nb_Patients_med" "Nb_Patients_up" "Prop_loc_RCTs_low" "Prop_loc_RCTs_med" "Prop_loc_RCTs_up" "Prop_loc_Patients_low" "Prop_loc_Patients_med" "Prop_loc_Patients_up" "Prop_glob_RCTs_low" "Prop_glob_RCTs_med" "Prop_glob_RCTs_up" "Prop_glob_Patients_low" "Prop_glob_Patients_med" "Prop_glob_Patients_up" "Prop_NHI_RCTs_low" "Prop_NHI_RCTs_med" "Prop_NHI_RCTs_up" "Prop_NHI_Patients_low" "Prop_NHI_Patients_med" "Prop_NHI_Patients_up"
"155" "North Africa and Middle East" "Maternal disorders" 426291.40221 347145.39416 79145.948807 6290.5697338 0.416815534486762 0.570075389510206 0.191271956186281 0.360471224913276 2.30092257033175 2.05524308453938 4.83701667282917 2.10463001935108 2.31712215808001 2.06596588951142 4.96401097852154 2.11627210370686 298 433 572 44149.1457410796 64722.6371812009 84155.3522040981 3.79827684016798 5.45454545454545 7.18744322128114 5.43747711760141 7.86838814475672 10.3272460418227 15.7936701197075 19.3971194365745 23.3087349348913 1.76628313817085 6.17731242218739 8.96531174637703 40.8220052745423 46.3009222308197 51.5906176739272 3.74123334948393 12.5249748135126 18.5816326884567
"156" "North Africa and Middle East" "Mental and behavioral disorders" 12446998.4689 342719.2778 12104279.0889 8079.960035 12.1703189242712 0.562806907627997 29.2524023586389 0.463009427495422 7.24023107775052 4.27901489138439 7.38493299658485 3.76568586689845 8.84982414780556 5.9052214170969 8.97656098060751 5.39169478297145 916 989 1061.025 69947.6238663781 76819.4519831013 86114.0902523995 11.6915674496383 12.6460795969632 13.6490447793179 8.5472450309151 9.46846189474994 10.8594811694183 10.2855247524264 10.5717821574079 10.8450434297667 2.00103214698317 2.66680445441303 3.33149225989479 39.9171578227008 41.1552346570397 42.2322125809189 6.57934778373914 14.8342541041209 17.2984648495361
"157" "North Africa and Middle East" "Musculoskeletal disorders" 9020274.53601 97377.2977 8922897.26901 2727.748006 8.81976632053251 0.159911097337483 21.5639592577835 0.156309318008878 5.95182453003343 3.18734715268759 6.0086992127004 2.18814958471066 7.77723265716059 4.08270996984867 7.85480382262856 3.34043930783416 539 612 694 37846.3211465502 44266.8597704783 54535.0768281699 6.79574923152076 7.71224247873565 8.73475114330153 4.57193916509858 5.37411628623222 6.63548541212059 8.43783703894832 8.81325787886857 9.19211883971365 1.36980371403036 2.16331207171726 2.79405848462937 25.7692218080149 26.791958041958 27.8294026059139 3.84686938176367 10.1172831045814 12.2468753424128
"158" "North Africa and Middle East" "Neglected tropical diseases excluding malaria" 784504.39094425 368168.469699 416335.805023192 6899.74696317 0.767065944383169 0.604599073759562 1.00615843334401 0.395379169877369 2.90094913016812 4.19400452312078 2.27947141975964 4.23989907223164 2.92861288403636 4.24252042565712 2.29898929675259 4.33306579832157 27 42 78 3608.95 6471 10666.2870678733 0.33647460967808 0.529968454258675 0.977633505094651 0.435944722344549 0.782187429409032 1.28660875006436 7.31707317073171 8.6283185840708 10.1724779669718 0.40617937278422 0.656177687711113 1.0221380844356 11.3137860422103 13.6807817589577 18.5787308100134 0.441199056664881 0.708341713192286 1.17732156208146
"159" "North Africa and Middle East" "Neonatal disorders" 10285578.519 9774220.667 511354.945174 113654.66298 10.056944347638 16.0510343724467 1.23579111935934 6.51280206963981 4.66914900926227 4.63409726623081 5.45831246007235 4.63539171027184 4.75135978878612 4.70489665642344 5.85694453327377 4.70622723695079 96 198 410.049999999999 10268.6197939561 22025.8958646617 47484.7316308991 1.22238501795172 2.49146326040218 5.10617079694679 1.24820043216951 2.67381835690577 5.74124181484088 11.0026952550946 13.6783733826248 17.0426065162907 0.719344163668965 1.48943308954103 3.74101490350533 31.7525637368757 36.8421052631579 42.7008285657921 0.939596387590632 2.07738015132532 8.07874705648498
"160" "North Africa and Middle East" "Neoplasms" 6210413.1201 6119425.4502 90985.550432 212893.90763 6.07236423399148 10.0492010142977 0.219884712712863 12.1995512183285 3.5113157887557 3.53845472779192 2.31637691253807 2.91048126111456 4.64954780621625 4.65332433459624 4.40877894362916 4.25223921686529 568 620 665 44755.9637412277 59446.0711244775 65254.386473589 6.51818621249279 7.09600161501474 7.60721685780729 4.96936271871949 6.53632312671906 7.25413551378824 4.96832528797025 5.15672792746545 5.35058384245642 0.51883306350208 0.692091234368523 1.11274158990835 15.5220736872455 16.0740745799654 16.637794121309 3.52945885703653 5.13755210256817 6.57017806644789
"161" "North Africa and Middle East" "Neurological disorders" 2994475.5963 924578.1374 2069897.8794 24618.91756 2.92791254927653 1.51832416813802 5.00232068054577 1.41074842890762 4.54903090045802 3.47787441247756 5.27468861470281 2.34932527400977 5.61204303699531 4.1875333624347 6.61759074169492 3.90766693017256 512 592.5 683 39105.727462182 46588.6641913246 58369.6689476323 6.57287230271732 7.60399005676579 8.77796667443391 4.79381202630268 5.76204746624628 7.2615161787555 8.85683263533426 9.28571428571429 9.70285268605385 1.55599953769904 3.03305706718463 3.74498018115208 31.0222626578001 32.4074074074074 33.7291088329519 3.9916804443866 12.0815454257096 15.4658251927508
"162" "North Africa and Middle East" "Nutritional deficiencies" 4214868.4023614 732754.1496159 3482114.7308315 13905.81708609 4.12117771274257 1.20331456008019 8.41522410522041 0.796851021539315 4.73233663078705 1.9262648964112 6.82431648507517 1.96949648825901 4.79675043694496 1.9400976820711 6.9502865406636 2.03992833937656 59 116 200 7237.52429235388 17365.9551795188 28610.0953293863 0.746530986954376 1.46075002084669 2.51512636678602 0.881824206201022 2.10371398807609 3.47064492950398 7.81138776522765 9.12139503688799 10.4615457115928 1.21083737138695 2.86482463239026 4.7562779588277 18.978102189781 22.3463687150838 25.8786882165007 1.83266065061389 4.56737388083025 7.73199314937422
"163" "North Africa and Middle East" "Oral disorders" 817136.73 NA 817136.73 NA 0.79897291171716 NA 1.97477373352226 NA 5.69968762832579 NA 5.69968762832579 NA 6.81484173287617 NA 6.81484173287617 NA 191 309 721 12000.6149553571 22644.66745867 75412.5150977497 2.41748072295229 3.90156743171457 8.96191786894096 1.46051185029114 2.75425750450481 8.97491089278932 10.791312495905 13.6735091387548 17.1244513500875 0.816198550295756 2.87920097624774 5.14527778808646 30.4900964356105 34.117170368958 37.8247677235199 1.55989160960035 6.76584748662857 14.9226055993865
"164" "North Africa and Middle East" "Sense organ diseases" 1802577.68 NA 1802577.68 NA 1.76250887362016 NA 4.35628815155267 NA 5.58236159806785 NA 5.58236159806785 NA 6.40154704521184 NA 6.40154704521184 NA 262 313 380 21759.2326148945 26782.3496282284 35160.5672422727 3.33416497409686 3.97930443436416 4.84204128798043 2.65922148008296 3.28013685476147 4.32277029408818 5.57467243319834 6.01945683015809 6.56603085454883 1.28254454613151 1.98601515680193 2.63051921275639 22.2933987182818 23.6921927101299 25.2348993288591 2.52042872836056 4.76037007103838 9.44654761997036
"165" "North Africa and Middle East" "Sexually transmitted diseases excluding HIV" 316021.039 247034.9305 68985.836 3329.591319 0.308996328795197 0.405675940388557 0.166718019049118 0.190797004406708 2.44556837975961 2.11544030891792 5.5433238586979 2.34554708739174 2.47928719673911 2.12161208155983 6.25602153252679 2.36333181236993 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"166" "North Africa and Middle East" "Skin and subcutaneous diseases" 2066247.77 91386.991 1974860.5 2824.33063 2.0203179425382 0.15007393261418 4.77264391575035 0.161843833681052 5.89312844587478 2.87065978058522 6.19496127392808 2.7725027773573 6.94547979428033 3.04680942305261 7.38262968717796 3.31839259923822 335 416 551 23186.9202059262 30618.8818953116 46975.385113504 4.30968474587869 5.36573062619025 7.09712403574668 2.85468179427867 3.80039263541686 5.83344979000143 9.03987578090518 9.57270124742918 10.1138146897946 0.992056403161247 1.60461730242339 2.77042429399911 26.4816113339097 27.9171647628103 29.3610034078659 1.6063981724564 2.69279898258327 7.58781448546508
"167" "North Africa and Middle East" "Sudden infant death syndrome" 66582.5199 66582.5199 0 774.887402 0.065102482657913 0.109340514392851 0 0.044403706307866 3.54547731663612 3.54547731663612 NA 3.54409734137064 4.2649878153478 4.2649878153478 NA 4.2627787851842 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"168" "North Africa and Middle East" "Tuberculosis" 876410.832 447167.378 429243.479 12494.72723 0.856929432487387 0.734329538798706 1.03735239953651 0.715990732183586 1.55378553223105 0.901112260184698 6.33014419574686 0.915625516204096 1.56588601251061 0.906094169834273 6.48608414362498 0.926799616200348 4 17 31 426.4375 2930.70555555556 4985.14201868919 0.050657984871941 0.214646464646465 0.393272107025709 0.0509572466512192 0.351254937304249 0.598245272462858 3.59039767997637 5.86510263929619 8.48484848484849 0.0305870150014081 0.110434902108221 0.672088522128384 4.84384164222874 8.05369127516778 12.5 0.0307555608696088 0.111561248665482 0.721441277485596
"169" "South Asia" "All" 610711947.47999 449105365.500933 161606480.764399 10687930.840054 100 100 100 100 27.5087602002751 28.9970481790644 24.0748664285572 23.108774706901 30.7120032918976 31.3939270647911 28.9636332347286 27.8832735155177 4145 4343 4517 2021551.87896386 2459976.67976247 2809024.54434908 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"170" "South Asia" "Cardiovascular and circulatory diseases" 56395260.4558 53147808.1524 3247396.22154 2307219.982426 9.23434700901243 11.8341512337798 2.00944677848302 21.587152994848 19.6222874592536 19.8455347296356 16.5712164855202 15.6670840511017 23.1262390553324 23.1353096483529 22.9785690462372 19.9101974891298 387.975 448.5 517 96852.9056351453 287536.242365416 534389.675860879 8.77664504205371 10.1352100603598 11.6593019099596 4.20711462746775 11.8830598536728 22.0566412429479 3.9288361749444 4.20303488594518 4.48448976200861 1.4274245048388 5.7176559398922 10.2435221114593 12.3624461360244 13.1736545449297 14.0066282578503 2.27455977810934 16.2717214033284 27.4889956905593
"171" "South Asia" "Chronic respiratory diseases" 38910999.427 25413821.394 13497216.6021 1143108.8337 6.37141611320367 5.65876592582085 8.35190305379966 10.6953240136631 34.5920580949508 37.7061428780713 29.9368103152109 31.9950963632955 39.3663198745285 41.560501901905 35.8069373540762 37.3545461510729 205 232 262 27932.5850235802 33915.8831602185 121281.969327217 4.65957928070572 5.29155090512403 5.98856127341863 1.11556736712018 1.4345372450052 4.94807296002198 4.57460547713295 4.8586387434555 5.14611555174652 1.48210819181631 1.9438813396108 6.25615461402116 14.4628099173554 15.3061224489796 16.1504780697259 4.13810635650114 7.72297801796403 21.3746882048635
"172" "South Asia" "Cirrhosis of the liver" 7748644.61 7617848.528 130787.24286 230611.9754 1.26878877054454 1.69622745867287 0.0809294542158062 2.15768588748498 25.4364821198734 25.492098008608 22.5677449648305 23.2903878564712 29.2765316389912 29.3440150877473 25.8173385276497 28.1185489209981 40 81 118 4737.32108718767 10858.1707792207 70592.2711019891 0.907431982076032 1.83811015897169 2.6557631071035 0.193487732448877 0.450897171178122 2.88064769546487 6.30286052316065 7.6271186440678 8.93666524580847 1.35965588751321 3.1367790903839 15.3774992772653 16.172303659122 19.1943127962085 22.1238938053097 2.22841103060413 5.95831518780854 29.517811909408
"173" "South Asia" "Congenital anomalies" 12842241.56 11927805.43 914433.328 186612.1057 2.10283123049935 2.65590356879743 0.565839515639923 1.74600779601468 29.6899518941683 29.7075270072663 29.4625395467483 33.6914046681115 31.3549580358708 31.2353055210656 33.0040179041463 36.162209985613 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"174" "South Asia" "Diabetes, urinary diseases and male infertility" 18349709.329 13683980.084 4665710.299404 470072.7329 3.00464227115865 3.04694201743434 2.88708118469951 4.39816405939267 24.2012016993279 28.4828532307661 16.7960682935037 22.5743971528648 28.9048934346601 32.451961603289 21.8881509607672 28.7216844175915 609 676 746 116701.528097964 163958.066925606 409461.049791556 13.7717873981672 15.2683609679765 16.8315163880111 4.73949595216008 6.94998162822142 17.0604610182676 5.5268056469861 5.777301352471 6.03377375269241 1.56179471063453 2.87928181140097 7.18223753846867 16.5905792035746 17.2885739089786 18.0033026279144 3.63663199868155 7.68449712100461 18.5867540569394
"175" "South Asia" "Diarrhea, lower respiratory infections, meningitis, and other common infectious diseases" 130854936.2907 125671237.1465 5183724.61768754 2214807.468686 21.4266213115124 27.982573088684 3.20762174460363 20.7225093596771 39.739047631291 40.5197292182309 27.087039220911 38.6448978886803 40.5829954978833 41.1676028632148 30.1896341065813 41.7437714229992 255 309 362 254448.19682958 657929.866932067 809596.322448447 5.8221991576414 7.04305738409662 8.25798502745625 12.5401525635463 26.864179439956 34.7633130928277 8.04044672898061 8.80522713130056 9.52979090164673 7.92234471153525 18.5974121902854 26.3345019145669 21.4504462929288 23.0491329479769 24.5927866587724 16.4043955198218 35.4993513437469 55.9532938905201
"176" "South Asia" "Digestive diseases (except cirrhosis)" 10637073.7284 9760675.1069 876400.705728 307497.578848 1.74174973525445 2.17335971838433 0.542305420910488 2.87705434709237 32.652991033561 35.7032838581235 16.7322308259948 28.9552789675991 37.1177251198339 39.5192698321916 22.1360902013164 36.0436067352335 317 385 495 64473.5406767757 94170.6601636944 332515.042049667 7.40484348238656 8.97556390977444 11.4678269765162 2.67730178342903 4.13769749806366 14.2094139045709 5.36230201090563 5.70952939122628 6.06268435939161 2.06408875940892 5.10313091628105 15.4067693851091 14.0213787448695 14.8902571969157 15.7951908476572 4.40444305783745 12.1397851144707 32.3652430301657
"177" "South Asia" "Gynecological diseases" 2660870.596 31138.69 2629728.705 771.875779 0.435699777444944 0.00693349320493373 1.62724210846086 0.00722193837657823 27.4025999120266 14.9033422211074 27.6774348337955 12.1174025733859 31.331050003067 15.948632441375 31.6929757021339 14.0044488256496 101 132 214 13907.7538016237 58649.6172477885 234317.309013998 2.30019256550791 3.02962525848338 4.89209473345016 0.582990210065369 2.5015211737098 9.59673675589728 4.39113141952101 4.85037744894891 5.37915669529038 1.39995020629042 5.44215827325966 16.4524033273005 9.14924529795795 10.366899316682 12.2971600519512 4.62404915610317 16.9386462906948 40.1983105017112
"178" "South Asia" "Hemoglobinopathies and hemolytic anemias" 3900744.15 1285748.881 2614996.764 24319.90279 0.638720785813316 0.286291142294832 1.61812617392017 0.227545473056945 25.9745296012993 24.3408605921546 26.8609062878973 22.349299313016 29.0992380866304 25.1516015457226 31.5326096883192 24.6891435098826 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"179" "South Asia" "Hepatitis" 7916611.08 7795137.22 121467.8899 171036.8431 1.29629215748385 1.7357034270355 0.0751627591452129 1.60028021943241 63.0753086268081 64.7761022568427 23.4915428655917 61.0613602124739 64.1161084353625 65.7274000953809 24.9164273994786 62.673741147708 40 62 86 8204.31483759049 14969.9399385647 60809.7995066417 0.893644851678073 1.39424202512127 1.93060176416044 0.336499418476214 0.615344035213178 2.51906523004041 5.68418506968752 6.73684210526316 7.77669768472361 1.89857399966596 3.73754513672861 12.7241645363783 13.1925840678156 15.2971270389486 17.5399632338249 3.21487639768411 6.55051199401472 23.7174434666517
"180" "South Asia" "HIV/AIDS" 9343741.524 8651370.697 692371.455 175491.97628 1.52997523014828 1.92635656609229 0.42843050088405 1.64196399570933 9.71688325679128 9.45919597628775 14.7315600415618 10.1680923605269 9.84106587552488 9.56574714967293 15.3680985267553 10.3127602372577 44 61 75 10205.8801881598 62604.8395970988 101564.941714134 0.978865406006674 1.33695898481758 1.6659355080874 0.412649264239004 2.47949947503656 4.06536845224628 3.48504010058186 4.05236907730673 4.67164571661227 0.911392651114624 4.96441014715884 9.39948513688538 8.63557858376511 10.0147275405007 11.5132077352472 1.24735440186948 6.64610885700691 14.7309754191587
"181" "South Asia" "Leprosy" 5635.277723 0 5635.277723 0 0.00092273906647039 0 0.00348703696556297 0 65.9903134429445 NA 65.9903134429445 NA 66.1753739742203 NA 66.1753739742203 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"182" "South Asia" "Malaria" 5765646.81 5216573.83 549074.634 108789.754 0.944086133207491 1.16154787511421 0.339760281520194 1.01787479380294 5.68915365981143 5.35254794577272 14.1336302983869 7.45773483572838 5.68923288384916 5.35255340354117 14.1384046534119 7.45775459060239 24 42 51 7937.92142857143 17425.3142857143 20575.7142857143 0.545547569951804 0.945945945945946 1.14866106915739 0.322569415972805 0.69858896404604 0.946414766461145 8.08980502313285 9.69827586206897 11.1111111111111 0.524695620128006 0.886087639702836 1.75937810401113 9.80392156862745 11.5107913669065 13.1640808820868 0.527771453332068 0.890648174837952 1.77241642220814
"183" "South Asia" "Maternal disorders" 6585487.053 6143337.3416 442152.12892 107733.41706 1.07832949399042 1.36790557706825 0.273598018364498 1.00799133782059 35.5453938745184 36.3710762110718 27.0221944616298 36.0442683614887 35.7956503301426 36.5608347655555 27.7316534228146 36.2436527706002 84 132 204 66819.8110991017 140702.227590495 350647.699178873 1.90493856432938 2.98710993699968 4.58224291071859 2.78977720650057 5.79223516246984 14.2665553313607 5.18686584120883 5.97132377149906 6.86070686070686 3.78028053398418 13.3255918104059 27.8917051985843 12.4448341947345 14.2857142857143 16.1747777623446 7.48673547222344 27.1833696619201 48.3448183981023
"184" "South Asia" "Mental and behavioral disorders" 35886033.725 530842.29106 35355189.3674 14569.847002 5.87609819540591 0.118199944119549 21.8773338792912 0.136320558394691 20.874363990816 6.62782112230031 21.5705291196773 6.79031414767438 25.5149937249519 9.14667329597267 26.2194890754319 9.72234611670027 275 306 344 41614.1448242439 58056.7518732786 229784.141863753 6.29848579768831 7.03529147329869 7.92454763817929 1.75039142030083 2.50525984050301 9.57781911216429 3.08477306273761 3.27565231229203 3.49573054786513 1.38738584262669 2.03123883384652 7.56130991647895 12.1026762768937 12.7548980407837 13.4607953344974 5.03019268229439 11.2957558521357 31.687839022165
"185" "South Asia" "Musculoskeletal disorders" 27652034.9803 347108.9859 27304925.2693 12128.39899 4.52783592893539 0.0772889866307507 16.8959345814275 0.113477521248058 18.2455710681608 11.3615479584277 18.387198465044 9.7291799516666 23.8414372674807 14.5531386763672 24.0364564239437 14.8526112522771 311 355 402 33051.3781509556 43170.3499570197 236989.922876661 7.04498797301978 8.02713419076763 9.08675927784899 1.32215310200264 1.82286243979725 9.4565801924104 4.82416545958275 5.11634873529437 5.40894173742215 1.32000132549122 2.13398236434821 10.2313037563467 14.716964405192 15.5477796975118 16.3920376464811 3.74304164821996 9.89263007712505 35.3981993798177
"186" "South Asia" "Neglected tropical diseases excluding malaria" 8833911.747837 3863545.826883 4970371.7331932 67419.81333458 1.44649401150392 0.860276034015669 3.07560173928875 0.630803233511935 32.666137878495 44.01172291174 27.2131778595501 41.4295198843037 32.9776455808188 44.520846935682 27.4461895364879 42.3398841796186 34 52 72 9621.17367149758 32386 56061.0640567766 0.768500549683013 1.15698729582577 1.62181202759432 0.392144795938005 1.31890506514675 2.39430777926731 7.90852985654146 10.3448275862069 12 1.16107689971173 3.17924845633174 6.01863017622449 14.4578313253012 16.4179104477612 18.3964150943396 1.25652992582655 3.42175733300281 6.78330139290475
"187" "South Asia" "Neonatal disorders" 100884520.59 97902297.67 2982144.25631 1138075.2328 16.5191660333951 21.7994050373457 1.84531229329693 10.6482278921095 45.7966324881543 46.4168740861375 31.8320479846172 46.4162609915542 46.6029843199227 47.1260276043199 34.1568095982436 47.1255689636332 47 100 217.049999999999 43057.2451824058 145018.632336321 354242.771454388 1.05923849813302 2.25738887595997 4.88159912654961 1.83060202700447 5.99463122839381 14.421531762785 5.61704036643891 6.9376026272578 8.69112821716492 2.95697860690097 9.61235728356203 26.6966706270412 15.8087908786961 18.7062937062937 22.1560122997249 4.22511893057257 13.3291353485498 50.5126350594456
"188" "South Asia" "Neoplasms" 22858405.613 22533584.74712 324817.4459485 764845.4504249 3.74291115595851 5.01743832919609 0.200992834205728 7.15616017609856 12.9239519147184 13.0296659598886 8.26944090586132 10.4562332285206 17.1133944902226 17.134954760505 15.7392938705297 15.27665049387 543 591 631 68242.2978584246 97969.0411564682 183548.75551933 11.2437736018101 12.1719822365765 12.9688074488647 2.5359598912708 3.62579787439116 6.76730396388353 4.73921920790806 4.91459377225123 5.08668022960849 0.800248387007777 1.14321209363704 2.21323408164592 14.8107912513185 15.3178452897626 15.8159351039524 5.5354405947091 8.46998303435371 14.5035103396858
"189" "South Asia" "Neurological disorders" 20592151.3721 10845311.9746 9746837.7615 329935.369376 3.37182716943239 2.4148702749305 6.03121713646472 3.08699012291076 31.2823831372467 40.795506064924 24.8377152716549 31.4849546157214 38.5924132650602 49.1198135480054 31.1612393892599 52.3693833761254 205 244 293 30730.6887759094 60435.9097384672 262804.332790967 4.69782581544658 5.59377759835244 6.73646838990969 1.30997643187639 2.5830488161716 10.8566874991396 3.5034519388542 3.81886893726154 4.16409574950117 1.6495031789583 3.94079472081776 14.6205525134643 12.3243197615173 13.3367795813944 14.4030894801361 4.63153334125219 15.848028609258 43.6623971918402
"190" "South Asia" "Nutritional deficiencies" 33699622.79313 10706457.54297 22993160.382785 222587.86699748 5.51808801713907 2.38395226719859 14.2278702401211 2.08260953713615 37.8369961202791 28.1451471011806 45.0624449719804 31.5253695389908 38.3520112436399 28.3472614562427 45.8942526278073 32.6527592789739 66 124 182 40505.2930359495 106707.310642136 231478.890895823 1.49979223490372 2.79881675060028 4.08342630204339 1.70350813598851 4.44344619128139 9.44946698997811 7.70046226219562 9.57367240089753 11.4412926173827 6.90137214794179 17.8876222185869 31.6164857331321 19.9756163662149 23.3986717345665 26.9092414831545 11.1699592022402 28.4788854884038 46.2681537228381
"191" "South Asia" "Oral disorders" 3229059.62 NA 3229059.62 NA 0.528736932906622 NA 1.99810032662461 NA 22.523318915355 NA 22.523318915355 NA 26.9300466475436 NA 26.9300466475436 NA 109 176.5 404.025 16965.9208850931 129308.867366611 380557.833890925 2.49218212553902 3.9878701662465 8.99958108307428 0.726482661359455 5.42494026956889 15.7883634637875 6.03230167778176 7.78523941203092 9.9848742464098 2.06047903349154 15.7709486652413 37.4354034634523 16.8624631790035 19.4570135746606 22.2089297886844 4.26642839560982 37.5340499086269 66.957129489829
"192" "South Asia" "Sense organ diseases" 8925553.12 NA 8925553.12 NA 1.46149967375453 NA 5.52301682320048 NA 27.6413413587828 NA 27.6413413587828 NA 31.6975788817142 NA 31.6975788817142 NA 209 247 291 30506.6853087398 284551.723877345 361419.616750128 4.77564104534855 5.63149884835028 6.63408665781254 1.35325879644439 11.1858281202251 15.1180432159692 4.40631331124249 4.74072928090507 5.07929874335789 2.72941601059136 19.5423229632579 24.4872493210675 17.4011854103343 18.6401833460657 19.9012026195075 9.75482819242446 47.4073769951604 55.1721157384417
"193" "South Asia" "Sexually transmitted diseases excluding HIV" 3495050.32 3323457.67 171593.5161 39744.1944 0.57229113241059 0.740017360133965 0.106179848288486 0.371860512523668 27.0468845217002 28.4598469773911 13.788314920109 27.9979944937053 27.4197994467543 28.5428782518863 15.5610599770594 28.2102846816482 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"194" "South Asia" "Skin and subcutaneous diseases" 8460830.28 1085460.704 7375369.68 30919.18797 1.38540441445633 0.24169399597114 4.56378336135685 0.289290681542657 24.1310651717179 34.0966296436931 23.1358769637164 30.3518057021735 28.4402125465211 36.1888696094668 27.571376891421 36.3279013598005 258 312 392 49950.498078181 91446.9693848318 292700.074995718 5.94860875406886 7.21392657684224 9.00983306654471 2.10954997362842 3.88040570216834 12.0350942785002 6.54873135590756 7.16716503828371 7.73675441908058 2.27530340939213 4.87069915866354 13.4795259822315 19.2917281723252 20.9053159006382 22.3781532952846 3.85374186177726 8.16706256047766 26.1910610947688
"195" "South Asia" "Sudden infant death syndrome" 614820.087 614820.087 0 7158.63439 0.100672680391625 0.136898851411902 0 0.0669786743302302 32.7387830251036 32.7387830251036 NA 32.7413983553747 39.382711612963 39.382711612963 NA 39.3807858145848 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"196" "South Asia" "Tuberculosis" 23662351.34 21005995.5 2656362.74 612472.3977 3.87455189596979 4.67729782666254 1.64372290482127 5.73050487382182 41.9508954342317 42.3303689260503 39.1739420703214 44.8825608580191 42.2775981691857 42.5643975623709 40.1389726123951 45.4302981307794 11 40 56 3184.94642857143 14509.7928571429 23783.6479166666 0.24519372262736 0.883197173769044 1.26012776852171 0.131240556832454 0.59115596227649 1.01031028077123 9.76133765243902 13.2315521628499 16.4971649484536 0.25035996641323 0.549502341176646 4.31949192113607 14.1666666666667 18.232044198895 22.2222222222222 0.252492059123606 0.555320687720408 4.66627459802023
"197" "Southeast Asia, East Asia and Oceania" "All" 460946821.574246 289230820.725227 171715945.413827 10997513.5910613 100 100 100 100 20.7627763499426 18.6745487533533 25.5808952087645 23.7781351428199 23.1804869054765 20.21817592985 30.7754840028446 28.6909303624046 8087 8448 8763 3124750.10447493 23380733.7742013 24163796.7412448 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"198" "Southeast Asia, East Asia and Oceania" "Cardiovascular and circulatory diseases" 81711419.5221 76603246.69302 5108139.96324 4080195.975294 17.7268647266154 26.4851603646328 2.97476157553664 37.1010769071507 28.4308459542085 28.6038586631822 26.0664505943918 27.7064058810214 33.5077417170487 33.345492390398 36.1451879707769 35.2101265944465 1066 1198 1333 491317.120929838 632918.604449305 20632136.9304099 12.4290720077293 13.8911267119346 15.3983084134505 2.05860021471595 2.68334968902857 84.9960192717591 10.8178334068904 11.2121212121212 11.6109402480336 8.63417873967482 12.7207675266776 78.9216636340927 34.0090075268741 35.1535836177474 36.268031863029 21.8450071629719 36.7116341500391 91.6493595089288
"199" "Southeast Asia, East Asia and Oceania" "Chronic respiratory diseases" 31793866.11224 21988928.13766 9804920.634649 1371632.447892 6.89751282016788 7.60255358765855 5.70996514681244 12.4722050719433 28.264893727056 32.6246751025802 21.7473022659735 38.3913683907763 32.1659048046423 35.9596014907789 26.0115984855678 44.82224794926 382 428 479 77729.6296347018 92165.3218260985 161050.346272864 4.43468336434319 4.997121412745 5.6083780811549 0.325320864871256 0.390980808945455 2.76327312021269 8.600960751604 8.96846429171971 9.36556979548482 4.19210927136184 5.26348191559478 8.8697843542283 27.212912734731 28.2537606278613 29.3356905768253 12.4807107548563 20.9320207256303 31.298826657988
"200" "Southeast Asia, East Asia and Oceania" "Cirrhosis of the liver" 7368063.0155 7178240.6295 189816.814394 238204.58551 1.59846270125831 2.48183807365378 0.110541169567305 2.16598582522881 24.1871466023871 24.0210097357539 32.7534808717226 24.0571946712437 27.8385886627167 27.6506418526584 37.4697474179169 29.0443168844605 84 166 238 19271.5852010124 136971.564656968 205617.68967201 0.978137883714244 1.93059093712404 2.76007190873398 0.0848080090252889 0.616846862721766 4.57242501086923 13.6417458471826 15.6819010675685 17.7500064499484 8.35466936518568 31.3905562578911 56.1701908664471 35.4285355348169 39.4474839681643 43.3846153846154 17.174660643931 61.1861030545391 86.6655068774275
